Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-03-01T14:59:05+00:00,False,,51.434468,-0.505257,Female,25-34,Asian/Asian British - Any other Asian background,Asian,,Controlled drugs,A no further action disposal,False,
Person search,2023-03-01T15:54:04+00:00,False,,51.188863,-0.037598,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2023-03-01T16:59:19+00:00,False,,51.340989,-0.544870,Male,over 34,White - Any other White background,White,,Controlled drugs,A no further action disposal,False,
Person search,2023-03-01T20:10:38+00:00,False,,51.453282,-0.473382,Male,18-24,,White,,Controlled drugs,A no further action disposal,False,
Person search,2023-03-01T22:12:06+00:00,False,,51.325673,-0.731215,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,
Person search,2023-03-01T22:31:15+00:00,False,,51.237522,-0.186850,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,Community resolution,False,
Person search,2023-03-02T14:42:24+00:00,False,,51.239503,-0.576622,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2023-03-02T14:45:08+00:00,False,,51.305087,-0.634934,Male,18-24,White - Any other White background,White,,Stolen goods,A no further action disposal,False,
Person search,2023-03-02T16:02:02+00:00,False,,51.430241,-0.476624,Male,,Asian/Asian British - Any other Asian background,Other,,Controlled drugs,Arrest,False,
Person search,2023-03-02T17:12:16+00:00,False,,51.372936,-0.414477,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,Black,,,A no further action disposal,False,
Person search,2023-03-02T19:00:01+00:00,False,,51.338150,-0.361323,Male,25-34,White - Any other White background,White,,Stolen goods,A no further action disposal,False,
Person search,2023-03-02T19:05:29+00:00,True,,51.341655,-0.201223,Male,over 34,Asian/Asian British - Any other Asian background,Asian,,Controlled drugs,Community resolution,True,
Person search,2023-03-02T19:24:13+00:00,False,,51.237673,-0.575461,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,A no further action disposal,False,
