Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Vehicle search,2024-08-31T23:09:00+00:00,False,,51.636767,0.041477,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-08-31T23:09:00+00:00,False,,51.734696,0.471233,Male,25-34,Other ethnic group - Not stated,Black,Psychoactive Substances Act 2016 (s36(2)),,Arrest,,
Person search,2024-08-31T23:09:00+00:00,False,,51.762411,0.122092,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,Community resolution,,
Person search,2024-09-01T00:09:00+00:00,False,,51.651556,0.679015,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2024-09-01T00:09:00+00:00,False,,51.565541,0.703363,Female,18-24,Other ethnic group - Not stated,Mixed,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2024-09-01T00:09:00+00:00,False,,51.565541,0.703363,Female,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Mixed,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Vehicle search,2024-09-01T00:09:00+00:00,False,,51.567599,0.704190,,,,,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person and Vehicle search,2024-09-01T00:09:00+00:00,False,,51.655356,0.746127,Female,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T01:09:00+00:00,False,,51.560984,0.675389,Male,18-24,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Vehicle search,2024-09-01T01:09:00+00:00,False,,51.560984,0.675389,,,,,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person search,2024-09-01T02:09:00+00:00,False,,51.736794,0.472405,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,Arrest,,
Person and Vehicle search,2024-09-01T07:09:00+00:00,False,,51.641657,0.240748,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2024-09-01T14:09:00+00:00,False,,51.644846,0.620508,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T14:09:00+00:00,False,,51.939821,1.286860,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person and Vehicle search,2024-09-01T14:09:00+00:00,False,,51.939821,1.286860,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T15:09:00+00:00,False,,51.736582,0.466252,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),,Summons / charged by post,,
Person search,2024-09-01T15:09:00+00:00,False,,51.736582,0.466252,Female,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),,Summons / charged by post,,
Person search,2024-09-01T16:09:00+00:00,False,,51.876614,0.904448,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,,
Person search,2024-09-01T16:09:00+00:00,False,,51.584927,0.465131,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2024-09-01T17:09:00+00:00,False,,51.736479,0.466841,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2024-09-01T17:09:00+00:00,False,,51.477430,0.322929,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2024-09-01T18:09:00+00:00,False,,51.765900,0.084444,,,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2024-09-01T18:09:00+00:00,False,,51.727151,0.689813,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2024-09-01T19:09:00+00:00,False,,51.533512,0.717471,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T20:09:00+00:00,False,,51.553340,0.804319,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person and Vehicle search,2024-09-01T20:09:00+00:00,False,,51.579131,0.512378,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T20:09:00+00:00,False,,51.579131,0.512378,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T22:09:00+00:00,False,,51.678059,0.019848,Male,,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T22:09:00+00:00,False,,51.679201,-0.017208,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2024-09-01T22:09:00+00:00,False,,51.538773,0.705425,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2024-09-01T23:09:00+00:00,False,,51.538773,0.705425,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T23:09:00+00:00,False,,51.538773,0.705425,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Mixed,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T23:09:00+00:00,False,,51.940749,1.258625,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2024-09-01T23:09:00+00:00,False,,51.680915,0.042812,,,,,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T23:09:00+00:00,False,,51.680915,0.042812,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T23:09:00+00:00,False,,51.680915,0.042812,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),,Community resolution,,
Person search,2024-09-01T23:09:00+00:00,False,,51.679046,0.015100,Male,25-34,Asian/Asian British - Bangladeshi,Other,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T23:09:00+00:00,False,,51.678059,0.019848,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-01T23:09:00+00:00,False,,51.678059,0.019848,Male,25-34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2024-09-01T23:09:00+00:00,False,,51.678059,0.019848,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2024-09-02T04:09:00+00:00,False,,51.645217,0.051961,Female,18-24,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2024-09-02T13:09:00+00:00,False,,51.940749,1.258625,Female,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
