Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2022-12-01T16:20:00+00:00,False,,51.559411,-1.781126,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2022-12-02T11:30:00+00:00,False,,51.559849,-1.784355,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Caution (simple or conditional),False,False
Person search,2022-12-02T11:30:00+00:00,False,,51.559849,-1.784355,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Caution (simple or conditional),False,False
Person search,2022-12-02T11:30:00+00:00,False,,51.559849,-1.784355,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Caution (simple or conditional),False,False
Person search,2022-12-02T13:42:00+00:00,False,,51.567815,-1.810460,Male,18-24,Asian/Asian British - Indian,Other,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person search,2022-12-02T15:31:00+00:00,False,,51.562772,-1.784788,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False
Person and Vehicle search,2022-12-02T21:40:00+00:00,False,,51.072355,-1.791093,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2022-12-03T01:21:00+00:00,False,,51.552919,-1.780998,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2022-12-03T01:21:00+00:00,False,,51.552919,-1.780998,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2022-12-03T11:00:00+00:00,False,,51.320414,-2.209415,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False
