Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-11-01T01:19:00+00:00,,,52.410379,-4.081149,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,False
Person search,2023-11-01T14:19:00+00:00,,,51.813641,-4.962275,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2023-11-01T15:47:00+00:00,,,52.202994,-3.396825,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2023-11-01T21:27:00+00:00,,,52.657560,-3.143125,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,A no further action disposal,False,False
Person search,2023-11-01T22:20:00+00:00,,,51.857005,-4.333677,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False
Person search,2023-11-01T22:25:00+00:00,,,51.859066,-4.332613,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False
Person search,2023-11-01T22:53:00+00:00,,,51.787627,-4.035066,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,,False,False
Person search,2023-11-01T22:53:00+00:00,,,51.787627,-4.035066,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,,False,False
Person search,2023-11-02T01:23:00+00:00,,,51.787627,-4.035066,Male,over 34,Mixed/Multiple ethnic groups - White and Black African,Black,,Offensive weapons,Arrest,False,False
Person search,2023-11-02T01:23:00+00:00,,,51.787627,-4.035066,Male,over 34,Mixed/Multiple ethnic groups - White and Black African,Black,,Anything to threaten or harm anyone,Arrest,False,False
Person search,2023-11-02T14:09:00+00:00,,,52.658980,-3.140383,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False
Person search,2023-11-02T15:10:00+00:00,,,52.412362,-4.087519,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2023-11-02T15:29:00+00:00,,,51.672364,-4.710726,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
Person search,2023-11-02T16:29:00+00:00,,,51.856459,-4.309329,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,True,False
Person search,2023-11-02T16:38:00+00:00,,,51.857377,-4.307924,Male,10-17,Mixed/Multiple ethnic groups - White and Black African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False
Person search,2023-11-02T17:19:00+00:00,,,52.408680,-4.082670,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False
